"name","gender","count"
"akai","F",18
"akaia","F",18
"akaila","F",18
"akaylia","F",18
"akhia","F",18
"akiesha","F",18
"akyrah","F",18
"alaijha","F",18
"alaisia","F",18
"albertia","F",18
"aldonia","F",18
"aleacia","F",18
"aleanah","F",18
"aleasa","F",18
"alecxa","F",18
"aleeta","F",18
"alegna","F",18
"aleise","F",18
"aleksandria","F",18
"aleksi","F",18
"aleshea","F",18
"alette","F",18
"alevia","F",18
"alexamarie","F",18
"alexana","F",18
"alexeia","F",18
"alexix","F",18
"alexssa","F",18
"alexuis","F",18
"algie","F",18
"aliaha","F",18
"aliandra","F",18
"aliaya","F",18
"aliceia","F",18
"aliece","F",18
"aliecia","F",18
"alishya","F",18
"alitha","F",18
"aliyaha","F",18
"alizeah","F",18
"aljean","F",18
"alka","F",18
"alleena","F",18
"allicyn","F",18
"allinson","F",18
"allysah","F",18
"allysan","F",18
"altamease","F",18
"alveria","F",18
"alyasia","F",18
"amaani","F",18
"amahni","F",18
"amairah","F",18
"amaja","F",18
"amannda","F",18
"amarae","F",18
"amary","F",18
"amayla","F",18
"ambera","F",18
"ambernicole","F",18
"ambor","F",18
"ambriah","F",18
"amdanda","F",18
"ameelah","F",18
"ameisha","F",18
"amelinda","F",18
"amelle","F",18
"ameyalli","F",18
"amiela","F",18
"ammarah","F",18
"amnah","F",18
"amneh","F",18
"amorita","F",18
"amysue","F",18
"anaely","F",18
"analize","F",18
"anber","F",18
"andrey","F",18
"andrica","F",18
"andrielle","F",18
"aneeka","F",18
"aneila","F",18
"angelicamaria","F",18
"angilee","F",18
"anishia","F",18
"anisty","F",18
"anitza","F",18
"anjie","F",18
"anjum","F",18
"annaalicia","F",18
"annacatherine","F",18
"annajo","F",18
"annajulia","F",18
"annakaren","F",18
"annakay","F",18
"annalys","F",18
"annanicole","F",18
"anndria","F",18
"annesa","F",18
"annesley","F",18
"anniemae","F",18
"annikka","F",18
"anonda","F",18
"anoop","F",18
"anoosha","F",18
"anselma","F",18
"anslea","F",18
"antanae","F",18
"antaniyah","F",18
"antiana","F",18
"antoninette","F",18
"anuska","F",18
"anyja","F",18
"anylia","F",18
"anyssia","F",18
"anyston","F",18
"arai","F",18
"aransa","F",18
"arceli","F",18
"archisha","F",18
"ardel","F",18
"arethea","F",18
"areti","F",18
"areyah","F",18
"arhonda","F",18
"arianis","F",18
"aribah","F",18
"aricella","F",18
"arieli","F",18
"arijah","F",18
"ariyani","F",18
"arjanae","F",18
"arleni","F",18
"arlissa","F",18
"armanee","F",18
"arnecia","F",18
"arnie","F",18
"arniyah","F",18
"arrianne","F",18
"arsha","F",18
"arthelia","F",18
"arthena","F",18
"aryiel","F",18
"arykah","F",18
"arynne","F",18
"asako","F",18
"ascencion","F",18
"aseret","F",18
"ashalee","F",18
"ashanda","F",18
"ashiana","F",18
"ashleey","F",18
"ashleymae","F",18
"ashleyn","F",18
"ashleyrose","F",18
"ashmita","F",18
"asija","F",18
"asjha","F",18
"asmita","F",18
"assa","F",18
"astri","F",18
"astyn","F",18
"asuncion","F",18
"athenea","F",18
"atherine","F",18
"atonia","F",18
"attalia","F",18
"attison","F",18
"aubreeana","F",18
"audine","F",18
"audresha","F",18
"audriena","F",18
"aungelique","F",18
"autym","F",18
"avaclaire","F",18
"avariella","F",18
"avasophia","F",18
"aveen","F",18
"avena","F",18
"averii","F",18
"averill","F",18
"avira","F",18
"avlyn","F",18
"avona","F",18
"awanda","F",18
"ayaa","F",18
"aydriana","F",18
"aylanie","F",18
"ayli","F",18
"aylia","F",18
"ayliah","F",18
"ayna","F",18
"ayneka","F",18
"ayniah","F",18
"ayram","F",18
"ayrica","F",18
"ayrionna","F",18
"azaelia","F",18
"azania","F",18
"azel","F",18
"azelynn","F",18
"azita","F",18
"azja","F",18
"azka","F",18
"azora","F",18
"azyra","F",18
"baeley","F",18
"bahareh","F",18
"bama","F",18
"bandi","F",18
"basheba","F",18
"basilia","F",18
"basmah","F",18
"beanna","F",18
"belize","F",18
"bemnet","F",18
"benedicta","F",18
"berda","F",18
"berlene","F",18
"bernardina","F",18
"bernise","F",18
"bethony","F",18
"bethzi","F",18
"betsua","F",18
"betteann","F",18
"beverli","F",18
"bevyn","F",18
"bhargavi","F",18
"bhavani","F",18
"bhavika","F",18
"bhumika","F",18
"bibian","F",18
"binti","F",18
"birdell","F",18
"bitania","F",18
"blandina","F",18
"blithe","F",18
"bonetta","F",18
"braeli","F",18
"brand","F",18
"brayan","F",18
"braylan","F",18
"breaja","F",18
"breeah","F",18
"breeleigh","F",18
"breezie","F",18
"breiann","F",18
"breilyn","F",18
"breland","F",18
"brenasia","F",18
"brenesha","F",18
"brenette","F",18
"brenita","F",18
"brenli","F",18
"brenn","F",18
"brently","F",18
"brenton","F",18
"breonne","F",18
"brianica","F",18
"briasha","F",18
"bridey","F",18
"brielee","F",18
"britleigh","F",18
"brittina","F",18
"brittinay","F",18
"britzel","F",18
"brixtyn","F",18
"briyona","F",18
"brock","F",18
"brunette","F",18
"bryahna","F",18
"bryden","F",18
"brynnli","F",18
"brysa","F",18
"burke","F",18
"cacy","F",18
"cadeshia","F",18
"cadia","F",18
"caeden","F",18
"caely","F",18
"cairra","F",18
"caisha","F",18
"calixta","F",18
"calliana","F",18
"callianne","F",18
"callieann","F",18
"callisto","F",18
"camas","F",18
"cambreigh","F",18
"camerina","F",18
"camran","F",18
"camyia","F",18
"camyrn","F",18
"candias","F",18
"canela","F",18
"canon","F",18
"canya","F",18
"caoilinn","F",18
"caralena","F",18
"carisha","F",18
"carlas","F",18
"carleena","F",18
"carlyann","F",18
"carlyssa","F",18
"carmaleta","F",18
"carmi","F",18
"carolette","F",18
"carrell","F",18
"carrine","F",18
"carryl","F",18
"carshena","F",18
"cashea","F",18
"cassander","F",18
"cassedy","F",18
"cassiah","F",18
"cassiana","F",18
"casundra","F",18
"catara","F",18
"catessa","F",18
"catey","F",18
"cathay","F",18
"catheleen","F",18
"caydin","F",18
"caye","F",18
"cayliana","F",18
"caymen","F",18
"caysen","F",18
"cayson","F",18
"caziah","F",18
"cedrika","F",18
"celese","F",18
"celsea","F",18
"ceresa","F",18
"ceretha","F",18
"ceyonna","F",18
"cezanne","F",18
"chaelynn","F",18
"chaila","F",18
"chaille","F",18
"chalea","F",18
"chaliyah","F",18
"chanyah","F",18
"chaquetta","F",18
"charay","F",18
"chareen","F",18
"charel","F",18
"charleta","F",18
"charlia","F",18
"charliegh","F",18
"charlynne","F",18
"charlyze","F",18
"charmarie","F",18
"charmonique","F",18
"charnesha","F",18
"charnessa","F",18
"charny","F",18
"charolotte","F",18
"charrissa","F",18
"charro","F",18
"charvette","F",18
"charyn","F",18
"chasidee","F",18
"chasitty","F",18
"chaslynn","F",18
"chassy","F",18
"chauncie","F",18
"chauntee","F",18
"chavelle","F",18
"chaviva","F",18
"chavonna","F",18
"chaylin","F",18
"chealsy","F",18
"chedva","F",18
"chelley","F",18
"chelseaann","F",18
"cheng","F",18
"cherena","F",18
"cherida","F",18
"cherilee","F",18
"cherril","F",18
"cherrye","F",18
"cherub","F",18
"cheryce","F",18
"cherylin","F",18
"cheslie","F",18
"chetana","F",18
"chinaza","F",18
"chinda","F",18
"chiquila","F",18
"chistine","F",18
"chiya","F",18
"chrishanna","F",18
"chrishell","F",18
"christanna","F",18
"christienne","F",18
"christlyn","F",18
"chrsitina","F",18
"chrysten","F",18
"chua","F",18
"chylee","F",18
"chyrell","F",18
"ciaran","F",18
"clancey","F",18
"clarece","F",18
"cledith","F",18
"clemence","F",18
"clerissa","F",18
"cliffie","F",18
"clydine","F",18
"colisha","F",18
"collett","F",18
"corella","F",18
"corenthia","F",18
"corielle","F",18
"corrigan","F",18
"cortez","F",18
"cotie","F",18
"coua","F",18
"cresencia","F",18
"cressa","F",18
"crestina","F",18
"crisel","F",18
"cristabella","F",18
"cristella","F",18
"cristena","F",18
"cristene","F",18
"crysal","F",18
"crystaline","F",18
"crystine","F",18
"curissa","F",18
"curtisa","F",18
"cyaira","F",18
"cyanni","F",18
"cyarra","F",18
"cyniya","F",18
"cyniyah","F",18
"daania","F",18
"dache","F",18
"daedra","F",18
"daejanae","F",18
"daela","F",18
"daffany","F",18
"dafnee","F",18
"dahja","F",18
"dailah","F",18
"dairyn","F",18
"daizie","F",18
"dajonae","F",18
"dajonna","F",18
"dakeisha","F",18
"dalaysha","F",18
"dalea","F",18
"daleena","F",18
"dalice","F",18
"daliza","F",18
"dalli","F",18
"dallyn","F",18
"dalonda","F",18
"damayah","F",18
"damie","F",18
"damitra","F",18
"danapaola","F",18
"dandre","F",18
"daneah","F",18
"danecia","F",18
"danele","F",18
"danieal","F",18
"danilah","F",18
"danina","F",18
"dannely","F",18
"danniele","F",18
"danon","F",18
"daonna","F",18
"daquanna","F",18
"daquasha","F",18
"darelene","F",18
"darelyn","F",18
"darena","F",18
"darie","F",18
"dariene","F",18
"darika","F",18
"darise","F",18
"dariyan","F",18
"darlane","F",18
"darlenne","F",18
"darnae","F",18
"darnecia","F",18
"darrelle","F",18
"darricka","F",18
"darriell","F",18
"darsey","F",18
"darshana","F",18
"darshell","F",18
"daryla","F",18
"darylene","F",18
"dashara","F",18
"dashon","F",18
"dashona","F",18
"davae","F",18
"davesha","F",18
"dawnella","F",18
"dawnie","F",18
"dayah","F",18
"daydra","F",18
"daynah","F",18
"dazmine","F",18
"deannie","F",18
"dearie","F",18
"deaundria","F",18
"deavon","F",18
"deboah","F",18
"deboran","F",18
"dedorah","F",18
"dedre","F",18
"deedie","F",18
"deedre","F",18
"deericka","F",18
"deianira","F",18
"deidria","F",18
"deilyn","F",18
"dejanna","F",18
"dejiah","F",18
"dejona","F",18
"dekeisha","F",18
"dekiya","F",18
"delain","F",18
"delaini","F",18
"delaylah","F",18
"delbert","F",18
"delcenia","F",18
"delfa","F",18
"delimar","F",18
"delishia","F",18
"dellar","F",18
"dellene","F",18
"dellia","F",18
"delmarie","F",18
"delonna","F",18
"demeria","F",18
"demii","F",18
"demira","F",18
"demyra","F",18
"denaisha","F",18
"denasha","F",18
"denaysia","F",18
"deonta","F",18
"deonte","F",18
"deontra","F",18
"dequana","F",18
"deriah","F",18
"derotha","F",18
"deserey","F",18
"deshala","F",18
"desheila","F",18
"deshera","F",18
"destene","F",18
"destinii","F",18
"destinny","F",18
"dette","F",18
"devaya","F",18
"devena","F",18
"devinee","F",18
"devonie","F",18
"devoria","F",18
"dezarai","F",18
"di","F",18
"diamondnique","F",18
"dianira","F",18
"dianny","F",18
"dibanhi","F",18
"dibbie","F",18
"dichelle","F",18
"diksha","F",18
"dionnie","F",18
"dioselin","F",18
"dioselyn","F",18
"dipa","F",18
"distiny","F",18
"dlorah","F",18
"dnia","F",18
"dolline","F",18
"domitila","F",18
"donah","F",18
"donaji","F",18
"donel","F",18
"donnise","F",18
"donny","F",18
"donshay","F",18
"donzetta","F",18
"dorcia","F",18
"doriane","F",18
"dorien","F",18
"dorisa","F",18
"dorisann","F",18
"dorota","F",18
"dorthia","F",18
"doua","F",18
"dreamer","F",18
"dyanni","F",18
"dyemond","F",18
"dylilah","F",18
"dymone","F",18
"dynah","F",18
"ebbony","F",18
"edessa","F",18
"editha","F",18
"edriana","F",18
"efrain","F",18
"efthimia","F",18
"ehrin","F",18
"eileena","F",18
"eire","F",18
"eislee","F",18
"ekram","F",18
"eladia","F",18
"eleesha","F",18
"elexcia","F",18
"elexsis","F",18
"eliahna","F",18
"eliona","F",18
"eliset","F",18
"elizabe","F",18
"elizabeht","F",18
"eller","F",18
"elleson","F",18
"elliyana","F",18
"ellyne","F",18
"elsha","F",18
"elvin","F",18
"elzabeth","F",18
"emariah","F",18
"emerey","F",18
"emilye","F",18
"emiri","F",18
"emlynn","F",18
"emmabelle","F",18
"emmasophia","F",18
"emmee","F",18
"emyia","F",18
"emyrson","F",18
"endea","F",18
"enga","F",18
"eniah","F",18
"enyce","F",18
"eria","F",18
"erisa","F",18
"erleen","F",18
"esa","F",18
"esabel","F",18
"eshika","F",18
"esi","F",18
"eslie","F",18
"esosa","F",18
"esteban","F",18
"esthefani","F",18
"eular","F",18
"evaly","F",18
"evalyne","F",18
"evans","F",18
"evaya","F",18
"evenie","F",18
"evyenia","F",18
"ewaoluwa","F",18
"eyvone","F",18
"eztli","F",18
"fahren","F",18
"faina","F",18
"falonda","F",18
"fama","F",18
"fantazia","F",18
"fathia","F",18
"fatime","F",18
"fatin","F",18
"fayeth","F",18
"fedora","F",18
"felechia","F",18
"feleica","F",18
"felichia","F",18
"ferrari","F",18
"feyza","F",18
"fiamma","F",18
"fletcher","F",18
"foua","F",18
"francesa","F",18
"franchesska","F",18
"franky","F",18
"freada","F",18
"freyda","F",18
"fynnlee","F",18
"fynnley","F",18
"gabija","F",18
"gabina","F",18
"gabrieal","F",18
"gaea","F",18
"gaelen","F",18
"galylea","F",18
"gaonou","F",18
"garner","F",18
"gaudalupe","F",18
"gaya","F",18
"gayann","F",18
"geannie","F",18
"gearlean","F",18
"geetha","F",18
"geidy","F",18
"gelene","F",18
"gelinda","F",18
"genaveve","F",18
"geneal","F",18
"genece","F",18
"geneice","F",18
"geneieve","F",18
"genel","F",18
"geniece","F",18
"genieva","F",18
"genika","F",18
"geniva","F",18
"gennett","F",18
"geordan","F",18
"georgeana","F",18
"geralda","F",18
"geraldina","F",18
"geretha","F",18
"gerika","F",18
"geriyah","F",18
"gerlean","F",18
"ghina","F",18
"ghita","F",18
"gitanjali","F",18
"giyanna","F",18
"gizella","F",18
"gladies","F",18
"glendene","F",18
"glendolyn","F",18
"glendoria","F",18
"glenetta","F",18
"gloretta","F",18
"glorian","F",18
"glorine","F",18
"gordana","F",18
"graceleigh","F",18
"graceson","F",18
"graisyn","F",18
"gretchan","F",18
"grete","F",18
"gudelia","F",18
"gustavia","F",18
"guylene","F",18
"gwendolynne","F",18
"gwin","F",18
"gwinda","F",18
"gwynette","F",18
"gyla","F",18
"gyllian","F",18
"habibah","F",18
"hadasha","F",18
"hadiyyah","F",18
"hafeezah","F",18
"haislee","F",18
"hajrah","F",18
"haleah","F",18
"haleyann","F",18
"haliee","F",18
"halimatou","F",18
"hannaha","F",18
"hannalee","F",18
"harlequin","F",18
"harmone","F",18
"harrie","F",18
"hatti","F",18
"haviland","F",18
"havynn","F",18
"hayliegh","F",18
"hayoung","F",18
"heavenli","F",18
"heleena","F",18
"helenann","F",18
"heleyna","F",18
"helia","F",18
"henesis","F",18
"hennie","F",18
"henzley","F",18
"hevan","F",18
"hevyn","F",18
"hibo","F",18
"hikaru","F",18
"hilal","F",18
"hinako","F",18
"hli","F",18
"hollan","F",18
"huntyr","F",18
"ialiyah","F",18
"idalee","F",18
"idelia","F",18
"idona","F",18
"ikeia","F",18
"ikeshia","F",18
"ileane","F",18
"ilian","F",18
"ilima","F",18
"imanee","F",18
"imberly","F",18
"immani","F",18
"indee","F",18
"ingred","F",18
"inta","F",18
"ionia","F",18
"iram","F",18
"ireri","F",18
"irielle","F",18
"irlene","F",18
"ironesha","F",18
"irva","F",18
"isana","F",18
"isenia","F",18
"ishrat","F",18
"israh","F",18
"italee","F",18
"itzuri","F",18
"ivona","F",18
"ivyona","F",18
"iwona","F",18
"izaria","F",18
"izzibella","F",18
"jabriah","F",18
"jacelin","F",18
"jacelle","F",18
"jacqline","F",18
"jacqlynn","F",18
"jacquella","F",18
"jacquenette","F",18
"jadene","F",18
"jadora","F",18
"jadrian","F",18
"jahaida","F",18
"jahda","F",18
"jahida","F",18
"jahiya","F",18
"jahliya","F",18
"jahmaya","F",18
"jahmiah","F",18
"jahnice","F",18
"jahzarah","F",18
"jahzeel","F",18
"jaileah","F",18
"jaily","F",18
"jaislyn","F",18
"jaiylah","F",18
"jajuana","F",18
"jakailyn","F",18
"jakea","F",18
"jalaia","F",18
"jalanda","F",18
"jalayshia","F",18
"jaleana","F",18
"jaleeza","F",18
"jalexi","F",18
"jalice","F",18
"jalinda","F",18
"jaliyha","F",18
"jamaca","F",18
"jamariona","F",18
"jamarra","F",18
"jameel","F",18
"jameira","F",18
"jamely","F",18
"jamerria","F",18
"jamiela","F",18
"jamiemarie","F",18
"janaija","F",18
"janais","F",18
"janara","F",18
"janeia","F",18
"janeika","F",18
"janellen","F",18
"janellys","F",18
"janeria","F",18
"janeyah","F",18
"janiris","F",18
"janon","F",18
"janora","F",18
"jansyn","F",18
"janyll","F",18
"jaquette","F",18
"jaquline","F",18
"jaraya","F",18
"jarelys","F",18
"jaron","F",18
"jarrah","F",18
"jashley","F",18
"jasmere","F",18
"jasminerose","F",18
"jasmone","F",18
"jasyah","F",18
"jatina","F",18
"jatyra","F",18
"jaunice","F",18
"jayann","F",18
"jayauna","F",18
"jaycey","F",18
"jayia","F",18
"jaylannie","F",18
"jaymes","F",18
"jaymeson","F",18
"jaynah","F",18
"jazirah","F",18
"jazly","F",18
"jazmari","F",18
"jazya","F",18
"jeaneane","F",18
"jeaneth","F",18
"jeanina","F",18
"jedidiah","F",18
"jeimmy","F",18
"jeleah","F",18
"jelesia","F",18
"jellisa","F",18
"jemika","F",18
"jemiya","F",18
"jeneca","F",18
"jenella","F",18
"jenelly","F",18
"jenett","F",18
"jenevy","F",18
"jenn","F",18
"jennesa","F",18
"jenniver","F",18
"jerald","F",18
"jeraldene","F",18
"jeralee","F",18
"jeralene","F",18
"jeretta","F",18
"jerina","F",18
"jermyah","F",18
"jerolene","F",18
"jeroline","F",18
"jerrell","F",18
"jerusalen","F",18
"jeryn","F",18
"jesikah","F",18
"jeslene","F",18
"jessalee","F",18
"jessical","F",18
"jesska","F",18
"jesstina","F",18
"jessuly","F",18
"jestiny","F",18
"jetzabel","F",18
"jewelissa","F",18
"jewelya","F",18
"jezell","F",18
"jieun","F",18
"jihanna","F",18
"jilliyn","F",18
"jlisa","F",18
"jliyah","F",18
"jniah","F",18
"joanelle","F",18
"joanetta","F",18
"joaquin","F",18
"joceyln","F",18
"jodey","F",18
"joeline","F",18
"joesette","F",18
"joesha","F",18
"johnathon","F",18
"johnaya","F",18
"johnesia","F",18
"johnnita","F",18
"jolan","F",18
"jole","F",18
"jolei","F",18
"joliene","F",18
"jonecia","F",18
"jonise","F",18
"jonta","F",18
"jontia","F",18
"jorgie","F",18
"jorgina","F",18
"joselina","F",18
"joshalynn","F",18
"joshlin","F",18
"josline","F",18
"josy","F",18
"jovanda","F",18
"joyace","F",18
"joyous","F",18
"ju","F",18
"juaquina","F",18
"julayne","F",18
"juleana","F",18
"juliaann","F",18
"juliarose","F",18
"julienna","F",18
"julieonna","F",18
"julye","F",18
"junice","F",18
"junnie","F",18
"jurlean","F",18
"jurline","F",18
"jyanna","F",18
"jyla","F",18
"jymme","F",18
"jyotsna","F",18
"jyselle","F",18
"kachiri","F",18
"kadidia","F",18
"kadra","F",18
"kaeloni","F",18
"kahliah","F",18
"kahlila","F",18
"kahmiya","F",18
"kaidy","F",18
"kailanie","F",18
"kailyne","F",18
"kaisee","F",18
"kaitlain","F",18
"kaitrin","F",18
"kalai","F",18
"kalaina","F",18
"kalayna","F",18
"kaleaha","F",18
"kaleema","F",18
"kaliska","F",18
"kalolaine","F",18
"kamaira","F",18
"kamariona","F",18
"kambrya","F",18
"kamdynn","F",18
"kamecia","F",18
"kametria","F",18
"kamore","F",18
"kamoree","F",18
"kampbell","F",18
"kamrey","F",18
"kanae","F",18
"kanari","F",18
"kanaria","F",18
"kanasha","F",18
"kanessa","F",18
"kanilah","F",18
"kanosha","F",18
"kanyiah","F",18
"karelin","F",18
"karema","F",18
"karesa","F",18
"karise","F",18
"kariss","F",18
"karitza","F",18
"karonda","F",18
"karrol","F",18
"karynna","F",18
"kascha","F",18
"kashanda","F",18
"kashe","F",18
"kaslyn","F",18
"kassandre","F",18
"katalayah","F",18
"katanna","F",18
"kathalyn","F",18
"katharyne","F",18
"kathileen","F",18
"kathiria","F",18
"kathlena","F",18
